Réseaux en fibre optique jusqu'à l'abonné (FttH),,,,,,,,,,,,
Informations à l'échelle de la commune,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Code commune,Nom commune,Code région,Code département,Siren EPCI,Logements,Établissements,Zones très denses,Engagements L. 33-13,Intentions privées hors engagement L. 33-13,Commune rurale,Commune de montagne,OI 2018 T1
81004,Albi,76,81,248100737, 28 569    , 1 990    , -    ,FRTE , -    , -    , -    ,FRTE
31006,Albiac,76,31,200071298, 82    , 4    , -    , -    , -    , 1    , -    ,
46002,Albiac,76,46,200067361, 47    , 2    , -    , -    , -    , 1    , -    ,
82002,Albias,76,82,200066884, 1 430    , 67    , -    , -    , -    , 1    , -    ,
11007,Albières,76,11,200035863, 112    , 2    , -    , -    , -    , 1    , 1    ,
09004,Albiès,76,09,200066363, 158    , 2    , -    , -    , -    , 1    , 1    ,
73012,Albiez-le-Jeune,84,73,200070464, 161    , 2    , -    , -    , -    , 1    , 1    ,
73013,Albiez-Montrond,84,73,200070464, 1 193    , 30    , -    , -    , -    , 1    , 1    ,
19003,Albignac,75,19,200066769, 144    , 3    , -    , -    , -    , 1    , 1    ,
69003,Albigny-sur-Saône,84,69,200046977, 1 108    , 47    , -    ,FRTE , -    , -    , 1    ,FRTE
81005,Albine,76,81,248100745, 329    , 17    , -    , -    , -    , 1    , 1    ,
2A008,Albitreccia,94,2A,200038958, 1 558    , 39    , -    , -    , -    , 1    , 1    ,
26002,Albon,84,26,200040491, 837    , 47    , -    , -    , -    , 1    , -    ,
07006,Albon-d'Ardèche,84,07,200041465, 222    , 4    , -    , -    , -    , 1    , 1    ,
07007,Alboussière,84,07,200041366, 593    , 31    , -    , -    , -    , 1    , 1    ,
19004,Albussac,75,19,200066751, 435    , 15    , -    , -    , -    , 1    , 1    ,
74002,Alby-sur-Chéran,84,74,200066793, 999    , 96    , -    , -    , -    , -    , 1    ,
64015,Alçay-Alçabéhéty-Sunharette,75,64,200067106, 141    , 5    , -    , -    , -    , 1    , 1    ,
64016,Aldudes,75,64,200067106, 223    , 17    , -    , -    , -    , 1    , 1    ,
62020,Alembon,32,62,200072478, 245    , 5    , -    , -    , -    , 1    , -    ,
61001,Alençon,28,61,246100663, 14 733    , 1 086    , -    ,FRTE , -    , -    , -    ,FRTE
66002,Alénya,76,66,246600282, 1 749    , 59    , -    , -    , -    , -    , -    ,
2B009,Aléria,94,2B,200015162, 1 261    , 122    , -    , -    , -    , 1    , -    ,
30007,Alès,76,30,200066918, 24 195    , 1 599    , -    ,FRTE , -    , -    , -    ,FRTE
11008,Alet-les-Bains,76,11,200071926, 389    , 10    , -    , -    , -    , 1    , 1    ,
62021,Alette,32,62,200069235, 168    , 10    , -    , -    , -    , 1    , -    ,
09005,Aleu,76,09,200067940, 228    , 2    , -    , -    , -    , 1    , 1    ,
74003,Alex,84,74,247400617, 504    , 33    , -    , -    , -    , 1    , 1    ,
53002,Alexain,52,53,200055887, 243    , 8    , -    , -    , -    , 1    , -    ,
26003,Aleyrac,84,26,242600492, 37    , 1    , -    , -    , -    , 1    , 1    ,
94002,Alfortville,11,94,200054781, 21 721    , 975    , 1    , -    , -    , -    , -    ,FREE-FRTE-SFR0
2B010,Algajola,94,2B,242020105, 675    , 22    , -    , -    , -    , 1    , 1    ,
81006,Algans,76,81,248100158, 101    , 5    , -    , -    , -    , 1    , -    ,
68001,Algolsheim,44,68,200066025, 470    , 27    , -    , -    , -    , -    , -    ,
57012,Algrange,44,57,245701222, 3 306    , 69    , -    , -    , -    , -    , -    ,
39007,Alièze,27,39,243901071, 81    , 4    , -    , -    , -    , 1    , -    ,
34009,Alignan-du-Vent,76,34,243400769, 878    , 28    , -    , -    , -    , 1    , -    ,
08005,Alincourt,44,08,200043156, 56    , 1    , -    , -    , -    , 1    , -    ,
62022,Alincthun,32,62,200018083, 148    , 16    , -    , -    , -    , 1    , -    ,
21008,Alise-Sainte-Reine,27,21,242101459, 234    , 9    , -    , -    , -    , -    , -    ,
07008,Alissas,84,07,200071413, 618    , 27    , -    , -    , -    , -    , 1    ,
69004,Alix,84,69,200040574, 282    , 11    , -    ,SFR0 , -    , -    , -    ,
26004,Alixan,84,26,200068781, 1 067    , 133    , -    , -    , -    , 1    , -    ,
27008,Alizay,28,27,200035665, 591    , 44    , -    , -    , -    , -    , -    ,
54008,Allain,44,54,245400510, 206    , 16    , -    , -    , -    , 1    , -    ,
80017,Allaines,32,80,200037059, 193    , 6    , -    , -    , -    , 1    , -    ,
28002,Allaines-Mervilliers,24,28,200070159, 158    , 6    , -    , -    , -    , 1    , -    ,
28003,Allainville,24,28,200040277, 55    , 2    , -    , -    , -    , 1    , -    ,
78009,Allainville,11,78,200073344, 126    , 6    , -    , -    , 1    , 1    , -    ,
56001,Allaire,53,56,243500741, 1 737    , 84    , -    , -    , -    , -    , -    ,
54009,Allamont,44,54,200070845, 65    , 2    , -    , -    , -    , 1    , -    ,
54010,Allamps,44,54,245400510, 229    , 9    , -    , -    , -    , 1    , -    ,
26005,Allan,84,26,200040459, 708    , 37    , -    ,FRTE , -    , 1    , -    ,
15001,Allanche,84,15,200066637, 666    , 38    , -    , -    , -    , 1    , 1    ,
08006,Alland'Huy-et-Sausseuil,44,08,240800862, 133    , 6    , -    , -    , -    , 1    , -    ,
88005,Allarmont,44,88,200071066, 216    , 10    , -    , -    , -    , 1    , 1    ,
17005,Allas-Bocage,75,17,200041523, 118    , 3    , -    , -    , -    , 1    , -    ,
17006,Allas-Champagne,75,17,200041523, 127    , 10    , -    , -    , -    , 1    , -    ,
24006,Allas-les-Mines,75,24,200041051, 174    , 3    , -    , -    , -    , 1    , -    ,
19005,Allassac,75,19,200043172, 2 145    , 99    , -    ,FRTE , -    , -    , -    ,
13002,Allauch,93,13,200054807, 8 985    , 346    , -    ,SFR0 , -    , -    , -    ,FRTE-SFR0
43003,Allègre,84,43,200073419, 705    , 33    , -    , -    , -    , 1    , 1    ,
30008,Allègre-les-Fumades,76,30,200035129, 583    , 22    , -    , -    , -    , 1    , -    ,
13003,Alleins,93,13,200054807, 1 136    , 53    , -    ,FRTE , -    , -    , -    ,
04004,Allemagne-en-Provence,93,04,200034700, 488    , 15    , -    ,SFR0 , -    , 1    , 1    ,
51004,Allemanche-Launay-et-Soyer,44,51,200066835, 55    , 5    , -    , -    , -    , 1    , -    ,
24007,Allemans,75,24,200040400, 352    , 10    , -    , -    , -    , 1    , -    ,
47005,Allemans-du-Dropt,75,47,244700464, 318    , 13    , -    , -    , -    , 1    , -    ,
02010,Allemant,32,02,240200501, 68    , 4    , -    , -    , -    , 1    , -    ,
51005,Allemant,44,51,200066835, 104    , 14    , -    , -    , -    , 1    , -    ,
38005,Allemond,84,38,243800745, 942    , 27    , -    , -    , -    , 1    , 1    ,
80018,Allenay,32,80,247600588, 133    , 5    , -    , -    , -    , -    , -    ,
48003,Allenc,76,48,200069128, 217    , 5    , -    , -    , -    , 1    , 1    ,
25011,Allenjoie,27,25,200065647, 308    , 14    , -    ,FRTE , -    , 1    , -    ,
59005,Allennes-les-Marais,32,59,245901061, 1 325    , 30    , -    , -    , -    , -    , -    ,THD5
21009,Allerey,27,21,200071173, 131    , 3    , -    , -    , -    , 1    , -    ,
71003,Allerey-sur-Saône,27,71,247100589, 399    , 18    , -    , -    , -    , 1    , -    ,
71004,Allériot,27,71,200040038, 472    , 14    , -    , -    , -    , 1    , -    ,
80019,Allery,32,80,200071181, 393    , 7    , -    , -    , -    , 1    , -    ,
24005,Alles-sur-Dordogne,75,24,200034833, 250    , 12    , -    , -    , -    , 1    , -    ,
15002,Alleuze,84,15,200066660, 157    , 2    , -    , -    , -    , 1    , 1    ,
38006,Allevard,84,38,200018166, 3 003    , 105    , -    , -    , -    , -    , 1    ,
74004,Allèves,84,74,200066793, 213    , 4    , -    , -    , -    , 1    , 1    ,
26006,Allex,84,26,242600252, 1 070    , 54    , -    , -    , -    , -    , -    ,
43004,Alleyrac,84,43,200073401, 165    , 3    , -    , -    , -    , 1    , 1    ,
43005,Alleyras,84,43,244301123, 354    , 2    , -    , -    , -    , 1    , 1    ,
19006,Alleyrat,75,19,200066744, 78    , 4    , -    , -    , -    , 1    , 1    ,
23003,Alleyrat,75,23,200044014, 96    , 1    , -    , -    , -    , 1    , -    ,
47006,Allez-et-Cazeneuve,75,47,200023307, 313    , 31    , -    , -    , -    , -    , -    ,
51006,Alliancelles,44,51,200067379, 82    , 2    , -    , -    , -    , 1    , -    ,
09006,Alliat,76,09,240900431, 69    , 2    , -    , -    , -    , 1    , 1    ,
10004,Allibaudières,44,10,200071777, 94    , 5    , -    , -    , -    , 1    , -    ,
52006,Allichamps,44,52,200068666, 169    , 4    , -    , -    , -    , 1    , -    ,
65005,Allier,76,65,200069300, 152    , 7    , -    , -    , 1    , 1    , -    ,
09007,Allières,76,09,200067940, 46    , -    , -    , -    , -    , 1    , 1    ,
58002,Alligny-Cosne,27,58,200067916, 638    , 13    , -    , -    , -    , 1    , -    ,
58003,Alligny-en-Morvan,27,58,200067890, 586    , 13    , -    , -    , -    , 1    , 1    ,
22001,Allineuc,53,22,200067460, 313    , 13    , -    , -    , -    , 1    , -    ,
74005,Allinges,84,74,200067551, 1 787    , 97    , -    , -    , -    , -    , -    ,
18004,Allogny,24,18,200066330, 550    , 15    , -    , -    , -    , 1    , -    ,
79136,Alloinay,75,79,200069755, 549    , 18    , -    , -    , -    , 1    , -    ,
25013,Allondans,27,25,200065647, 111    , 4    , -    , -    , -    , 1    , -    ,
73014,Allondaz,84,73,200068997, 126    , 2    , -    , -    , -    , 1    , 1    ,
54011,Allondrelle-la-Malmaison,44,54,200043693, 249    , 6    , -    , -    , -    , 1    , -    ,
60009,Allonne,32,60,200067999, 693    , 103    , -    ,SFR0 , -    , -    , -    ,
79007,Allonne,75,79,200041333, 320    , 11    , -    , -    , -    , 1    , -    ,
28004,Allonnes,24,28,200033181, 134    , 5    , -    , -    , -    , 1    , -    ,
49002,Allonnes,52,49,200071876, 1 361    , 88    , -    , -    , -    , -    , -    ,
72003,Allonnes,52,72,247200132, 4 953    , 234    , -    ,FRTE , -    , -    , -    ,
04005,Allons,93,04,200068625, 166    , 3    , -    , -    , -    , 1    , 1    ,
47007,Allons,75,47,244701355, 126    , 8    , -    , -    , -    , 1    , -    ,
80020,Allonville,32,80,248000531, 298    , 9    , -    ,FRTE , -    , 1    , -    ,
74006,Allonzier-la-Caille,84,74,247400112, 825    , 93    , -    , -    , -    , -    , 1    ,
04006,Allos,93,04,200068625, 5 430    , 83    , -    , -    , -    , 1    , 1    ,
62023,Allouagne,32,62,200072460, 1 292    , 30    , -    , -    , -    , -    , -    ,
16007,Alloue,75,16,200072049, 363    , 11    , -    , -    , -    , 1    , -    ,
18005,Allouis,24,18,200070571, 471    , 9    , -    , -    , -    , 1    , -    ,BEFO
76001,Allouville-Bellefosse,28,76,247600620, 497    , 26    , -    , -    , -    , 1    , -    ,
58004,Alluy,27,58,200067882, 326    , 13    , -    , -    , -    , 1    , -    ,
28005,Alluyes,24,28,242852465, 379    , 9    , -    , -    , -    , 1    , -    ,
15003,Ally,84,15,241501139, 449    , 12    , -    , -    , -    , 1    , 1    ,
43006,Ally,84,43,200073393, 143    , 10    , -    , -    , -    , 1    , 1    ,
81008,Almayrac,76,81,200040905, 154    , 6    , -    , -    , -    , 1    , -    ,
61002,Almenêches,28,61,200035111, 391    , 15    , -    , -    , -    , 1    , -    ,
12004,Almont-les-Junies,76,12,200067064, 238    , 13    , -    , -    , -    , 1    , 1    ,
09008,Alos,76,09,200067940, 223    , 2    , -    , -    , -    , 1    , 1    ,
81007,Alos,76,81,200066124, 67    , 1    , -    , -    , -    , 1    , -    ,
64017,Alos-Sibas-Abense,75,64,200067106, 207    , 14    , -    , -    , -    , 1    , 1    ,
21010,Aloxe-Corton,27,21,200006682, 100    , 16    , -    ,FRTE , -    , 1    , -    ,
62024,Alquines,32,62,246201016, 361    , 23    , -    , -    , -    , 1    , -    ,
12006,Alrance,76,12,241200765, 279    , 8    , -    , -    , -    , 1    , 1    ,
57013,Alsting,44,57,245700372, 1 229    , 14    , -    , -    , -    , -    , -    ,
2A011,Altagène,94,2A,242000495, 61    , 1    , -    , -    , -    , 1    , 1    ,
67005,Alteckendorf,44,67,246700959, 351    , 10    , -    , -    , -    , 1    , -    ,
68002,Altenach,44,68,200066033, 170    , 8    , -    , -    , -    , -    , -    ,
67006,Altenheim,44,67,200068112, 80    , 6    , -    , -    , -    , 1    , -    ,
84001,Althen-des-Paluds,93,84,248400293, 1 158    , 62    , -    , -    , -    , -    , -    ,
2B012,Altiani,94,2B,200015162, 109    , 1    , -    , -    , -    , 1    , 1    ,
48004,Altier,76,48,200069128, 326    , 3    , -    , -    , -    , 1    , 1    ,
19007,Altillac,75,19,200066769, 721    , 17    , -    , -    , -    , 1    , 1    ,
68004,Altkirch,44,68,200066041, 2 868    , 279    , -    , -    , -    , -    , -    ,
67008,Altorf,44,67,246701064, 553    , 43    , -    , -    , -    , 1    , -    ,
57014,Altrippe,44,57,200067502, 160    , 8    , -    , -    , -    , 1    , -    ,
57015,Altviller,44,57,200067502, 245    , 10    , -    , -    , -    , 1    , -    ,
67009,Altwiller,44,67,200067841, 209    , 12    , -    , -    , -    , 1    , -    ,
71005,Aluze,27,71,247100589, 144    , 5    , -    , -    , -    , 1    , -    ,
46003,Alvignac,76,46,200066371, 558    , 23    , -    , -    , -    , 1    , -    ,
76002,Alvimare,28,76,200010700, 232    , 15    , -    , -    , -    , 1    , -    ,
09009,Alzen,76,09,200067940, 158    , 5    , -    , -    , -    , 1    , 1    ,
2B013,Alzi,94,2B,200073138, 17    , 1    , -    , -    , -    , 1    , 1    ,
57016,Alzing,44,57,200067486, 183    , 3    , -    , -    , -    , 1    , -    ,
30009,Alzon,76,30,243000270, 276    , 3    , -    , -    , -    , 1    , 1    ,
11009,Alzonne,76,11,200035715, 830    , 38    , -    , -    , -    , 1    , -    ,
70011,Amage,27,70,247000854, 153    , 4    , -    , -    , -    , 1    , 1    ,
08008,Amagne,44,08,200043156, 339    , 11    , -    , -    , -    , 1    , -    ,
25014,Amagney,27,25,242500361, 337    , 5    , -    ,FRTE , -    , 1    , -    ,
79008,Amailloux,75,79,200041333, 434    , 16    , -    , -    , -    , 1    , -    ,
10005,Amance,44,10,200066892, 141    , 4    , -    , -    , -    , 1    , -    ,
54012,Amance,44,54,200070589, 151    , 6    , -    , -    , -    , 1    , -    ,
70012,Amance,27,70,200041879, 381    , 17    , -    , -    , -    , 1    , -    ,
25015,Amancey,27,25,200068070, 329    , 38    , -    , -    , -    , 1    , -    ,
74007,Amancy,84,74,247400724, 1 064    , 80    , -    , -    , -    , -    , -    ,
39008,Amange,27,39,200010650, 165    , 6    , -    , -    , -    , 1    , -    ,
35002,Amanlis,53,35,243500634, 679    , 25    , -    , -    , -    , 1    , -    ,
55005,Amanty,44,55,200066108, 24    , -    , -    , -    , -    , 1    , -    ,
57017,Amanvillers,44,57,200039865, 849    , 29    , -    ,FRTE , -    , -    , -    ,
71006,Amanzé,27,71,200070548, 107    , 3    , -    , -    , -    , 1    , -    ,
81009,Amarens,76,81,200066124, 47    , 2    , -    , -    , -    , 1    , -    ,
25016,Amathay-Vésigneux,27,25,200068070, 93    , 3    , -    , -    , -    , 1    , 1    ,
14006,Amayé-sur-Orne,28,14,200066728, 385    , 11    , -    , -    , -    , 1    , -    ,DSP1
14007,Amayé-sur-Seulles,28,14,200069524, 91    , 2    , -    , -    , -    , 1    , -    ,
58005,Amazy,27,58,200067692, 171    , 5    , -    , -    , -    , 1    , -    ,
88006,Ambacourt,44,88,200068369, 151    , 6    , -    , -    , -    , 1    , -    ,
33003,Ambarès-et-Lagrave,75,33,243300316, 6 110    , 259    , -    ,FRTE , -    , -    , -    ,FRTE
31007,Ambax,76,31,200072643, 33    , 1    , -    , -    , -    , 1    , -    ,
87002,Ambazac,75,87,200066512, 2 703    , 113    , -    , -    , -    , -    , -    ,
38008,Ambel,84,38,200040657, 35    , -    , -    , -    , -    , 1    , 1    ,
27009,Ambenay,28,27,200066462, 320    , 12    , -    , -    , -    , -    , -    ,
16008,Ambérac,75,16,200072023, 205    , 6    , -    , -    , -    , 1    , -    ,
01004,Ambérieu-en-Bugey,84,01,240100883, 6 838    , 508    , -    ,FRTE , -    , -    , -    ,FRTE
69005,Ambérieux,84,69,200040574, 212    , 32    , -    ,SFR0 , -    , -    , -    ,
01005,Ambérieux-en-Dombes,84,01,200042497, 662    , 32    , -    , -    , -    , 1    , -    ,SIEA
16009,Ambernac,75,16,200072049, 263    , 7    , -    , -    , -    , 1    , -    ,
86002,Amberre,75,86,200069763, 251    , 6    , -    , -    , -    , 1    , -    ,
63003,Ambert,84,63,200070761, 4 051    , 323    , -    , -    , -    , -    , 1    ,ATHD
33004,Ambès,75,33,243300316, 1 411    , 53    , -    ,FRTE , -    , -    , -    ,FRTE
12007,Ambeyrac,76,12,200069383, 168    , 6    , -    , -    , -    , 1    , -    ,
81010,Ambialet,76,81,200034031, 370    , 9    , -    , -    , -    , 1    , 1    ,
2A014,Ambiegna,94,2A,200067049, 37    , 1    , -    , -    , -    , 1    , 1    ,
42003,Ambierle,84,42,200035731, 955    , 23    , -    , -    , -    , 1    , 1    ,THD4
70013,Ambiévillers,27,70,200041721, 76    , 1    , -    , -    , -    , 1    , -    ,
37002,Ambillou,24,37,200072981, 749    , 44    , -    , -    , -    , 1    , -    ,
74008,Ambilly,84,74,200011773, 3 589    , 79    , -    ,FRTE , -    , -    , -    ,
60010,Amblainville,32,60,246000582, 721    , 40    , -    , -    , -    , 1    , -    ,ONUM
70014,Amblans-et-Velotte,27,70,247000664, 163    , 7    , -    , -    , -    , 1    , -    ,
02011,Ambleny,32,02,200071991, 539    , 15    , -    , -    , -    , 1    , -    ,
01006,Ambléon,84,01,200040350, 72    , -    , -    , -    , -    , 1    , 1    ,SIEA
62025,Ambleteuse,32,62,246200380, 1 340    , 37    , -    , -    , -    , 1    , -    ,
16010,Ambleville,75,16,200070514, 108    , 12    , -    , -    , -    , 1    , -    ,
95011,Ambleville,11,95,249500513, 202    , 11    , -    , -    , -    , 1    , -    ,
41001,Ambloy,24,41,200072072, 96    , 2    , -    , -    , -    , 1    , -    ,
08010,Ambly-Fleury,44,08,200043156, 90    , 4    , -    , -    , -    , 1    , -    ,
55007,Ambly-sur-Meuse,44,55,200066165, 115    , 3    , -    , -    , -    , 1    , -    ,
37003,Amboise,24,37,200043065, 6 592    , 412    , -    , -    , -    , -    , -    ,
56002,Ambon,53,56,200027027, 1 446    , 53    , -    , -    , -    , 1    , -    ,
26007,Ambonil,84,26,242600252, 53    , 4    , -    , -    , -    , 1    , -    ,
51007,Ambonnay,44,51,245100615, 463    , 74    , -    , -    , -    , 1    , -    ,
52007,Ambonville,44,52,200044253, 56    , 3    , -    , -    , -    , 1    , -    ,
36003,Ambrault,24,36,200068880, 447    , 12    , -    , -    , -    , 1    , -    ,
81011,Ambres,76,81,200034023, 421    , 18    , -    , -    , -    , 1    , -    ,
62026,Ambricourt,32,62,200069235, 63    , 10    , -    , -    , -    , 1    , -    ,
02012,Ambrief,32,02,240200519, 37    , 2    , -    , -    , -    , 1    , -    ,
51008,Ambrières,44,51,200068666, 114    , 3    , -    , -    , -    , 1    , -    ,
53003,Ambrières-les-Vallées,52,53,245300389, 1 444    , 84    , -    , -    , -    , -    , -    ,
62027,Ambrines,32,62,200069482, 97    , 5    , -    , -    , -    , 1    , -    ,
01007,Ambronay,84,01,240100883, 1 160    , 53    , -    , -    , -    , 1    , -    ,SIEA
19008,Ambrugeat,75,19,200066744, 282    , 3    , -    , -    , -    , 1    , 1    ,
76004,Ambrumesnil,28,76,200068534, 209    , 12    , -    , -    , -    , 1    , -    ,
47008,Ambrus,75,47,200068922, 65    , 3    , -    , -    , -    , 1    , -    ,
01008,Ambutrix,84,01,240100883, 336    , 18    , -    , -    , -    , -    , -    ,
27010,Amécourt,28,27,200071843, 87    , 6    , -    , -    , -    , 1    , -    ,
55008,Amel-sur-l'Étang,44,55,200066173, 80    , 5    , -    , -    , -    , 1    , -    ,
57018,Amelécourt,44,57,245701206, 60    , 3    , -    , -    , -    , 1    , -    ,
66003,Amélie-les-Bains-Palalda,76,66,246600548, 5 242    , 113    , -    , -    , -    , -    , 1    ,
64018,Amendeuix-Oneix,75,64,200067106, 228    , 20    , -    , -    , -    , -    , -    ,
54013,Amenoncourt,44,54,200069433, 43    , 4    , -    , -    , -    , 1    , -    ,
95012,Amenucourt,11,95,249500513, 98    , 5    , -    , -    , -    , 1    , -    ,
62028,Ames,32,62,200072460, 271    , 8    , -    , -    , -    , 1    , -    ,THD5
62029,Amettes,32,62,200072460, 211    , 10    , -    , -    , -    , 1    , -    ,THD5
71007,Ameugny,27,71,200040293, 128    , 4    , -    , -    , -    , 1    , -    ,
88007,Ameuvelle,44,88,200068773, 45    , 1    , -    , -    , -    , 1    , -    ,
14009,Amfreville,28,14,200065563, 559    , 12    , -    , -    , -    , 1    , -    ,DSP1
76005,Amfreville-la-Mi-Voie,28,76,200023414, 1 521    , 41    , -    ,SFR0 , -    , -    , -    ,
27012,Amfreville-les-Champs,28,27,200070142, 177    , 4    , -    , -    , -    , 1    , -    ,
76006,Amfreville-les-Champs,28,76,200069847, 68    , 5    , -    , -    , -    , 1    , -    ,
27011,Amfreville-Saint-Amand,28,27,200066405, 523    , 20    , -    , -    , -    , 1    , -    ,
27013,Amfreville-sous-les-Monts,28,27,200035665, 241    , 7    , -    , -    , -    , 1    , -    ,
27014,Amfreville-sur-Iton,28,27,200035665, 349    , 8    , -    , -    , -    , -    , -    ,
59006,Amfroipret,32,59,200043321, 87    , 7    , -    , -    , -    , 1    , -    ,
